,credit_risk,status,duration,credit_history,purpose,amount,savings,employment_duration,installment_rate,personal_status_sex,present_residence,property,age,number_credits,telephone
251,1,-0.45902624,-0.217439615,0.420293064,1.259603519,1.314976397,-0.740466171,-0.317959245,-0.870183334,0.449326475,1.046986678,-1.293722976,0.771887191,-0.736573045,1.21459768
252,1,1.13205258,-0.782952268,-0.503427956,0.263475785,-1.465616499,-0.740466171,1.338078489,0.918477168,0.449326475,1.046986678,0.611612776,0.230243644,-0.736573045,-0.823317891
253,1,1.13205258,1.479098345,-0.503427956,0.263475785,0.572220935,-0.740466171,1.338078489,0.918477168,0.449326475,-0.765977267,0.611612776,-0.6724956,-0.736573045,-0.823317891
254,1,1.13205258,1.479098345,1.344014083,-0.732651948,1.202261193,1.312683887,1.338078489,0.918477168,0.449326475,-0.765977267,0.611612776,0.230243644,1.138296382,1.21459768
255,1,0.33651317,-0.500195942,-0.503427956,1.757667386,0.175984481,-0.740466171,0.510059622,-0.870183334,0.449326475,1.046986678,-0.3410551,-0.853043449,-0.736573045,1.21459768
256,1,-1.254565649,-0.500195942,0.420293064,-0.234588081,0.590274526,-0.740466171,1.338078489,-1.764513585,-0.963649862,1.046986678,-0.3410551,-0.762769525,1.138296382,-0.823317891
257,1,1.13205258,-0.971456486,1.344014083,-0.234588081,-0.129984727,-0.740466171,-1.145978112,-1.764513585,-0.963649862,0.140504706,-1.293722976,-1.123865223,1.138296382,-0.823317891
258,1,-1.254565649,-0.971456486,-0.503427956,0.263475785,-0.026822168,-0.740466171,1.338078489,0.024146917,0.449326475,1.046986678,-1.293722976,1.494078587,-0.736573045,-0.823317891
259,1,1.13205258,-1.442717031,-0.503427956,1.757667386,0.515394035,-0.740466171,0.510059622,-1.764513585,0.449326475,1.046986678,-1.293722976,2.622502643,-0.736573045,-0.823317891
260,1,1.13205258,-0.500195942,-0.503427956,-0.234588081,0.186580034,-0.740466171,-1.145978112,-0.870183334,0.449326475,0.140504706,-0.3410551,-0.762769525,1.138296382,-0.823317891
261,1,1.13205258,-0.877204377,1.344014083,-1.230715815,-0.718018088,-0.740466171,-1.145978112,0.918477168,-0.963649862,1.046986678,0.611612776,-0.040578129,1.138296382,-0.823317891
262,1,0.33651317,-0.971456486,-0.503427956,-0.234588081,-0.838440777,-0.740466171,-1.145978112,0.918477168,-0.963649862,-0.765977267,-0.3410551,-1.123865223,-0.736573045,-0.823317891
263,1,1.13205258,-1.065708595,-0.503427956,-0.234588081,-0.79848592,-0.740466171,1.338078489,-1.764513585,0.449326475,1.046986678,0.611612776,-1.394686996,-0.736573045,-0.823317891
264,1,1.13205258,-0.782952268,-0.503427956,0.263475785,-0.623692168,-0.740466171,-1.145978112,0.918477168,-0.963649862,0.140504706,0.611612776,-0.130852054,-0.736573045,-0.823317891
265,1,1.13205258,0.15956882,-0.503427956,0.263475785,0.169892651,0.81268189,1.338078489,0.024146917,0.449326475,1.046986678,0.611612776,0.410791493,-0.736573045,-0.823317891
266,1,-0.45902624,-1.065708595,-0.503427956,0.263475785,-0.14785775,-0.740466171,-0.317959245,-0.870183334,0.449326475,-0.765977267,-1.293722976,0.13996972,-0.736573045,-0.823317891
267,1,1.13205258,1.479098345,-0.503427956,-1.230715815,-1.29869077,0.81268189,1.338078489,0.918477168,0.449326475,1.046986678,-0.3410551,0.049695795,-0.736573045,-0.823317891
268,1,1.13205258,-0.782952268,1.344014083,-0.234588081,-0.856702092,-0.740466171,-1.145978112,-0.870183334,-0.963649862,1.046986678,-0.3410551,-1.214139147,1.138296382,-0.823317891
269,1,1.13205258,-0.500195942,-1.427148975,0.263475785,-0.556135456,0.168067203,1.338078489,0.918477168,0.449326475,1.046986678,0.611612776,-0.130852054,-0.736573045,-0.823317891
270,1,1.13205258,-1.348464922,-0.503427956,-0.732651948,-0.880703898,0.81268189,-0.317959245,-0.870183334,0.449326475,1.046986678,-0.3410551,1.313530738,-0.736573045,-0.823317891
271,1,1.13205258,1.479098345,0.420293064,-0.234588081,1.605162856,0.81268189,0.510059622,-0.870183334,-0.963649862,1.046986678,0.611612776,0.410791493,1.138296382,1.21459768
272,1,1.13205258,-1.348464922,-0.503427956,1.259603519,-1.733956696,0.81268189,0.510059622,-0.870183334,1.862302812,1.046986678,-1.293722976,-1.123865223,-0.736573045,-0.823317891
273,1,1.13205258,0.348073038,-0.503427956,-0.234588081,0.248958216,0.81268189,1.338078489,0.024146917,0.449326475,1.046986678,-0.3410551,1.584352511,-0.736573045,-0.823317891
274,1,1.13205258,0.348073038,-0.503427956,-0.732651948,0.167346322,-0.740466171,1.338078489,0.918477168,0.449326475,1.046986678,0.611612776,-0.040578129,-0.736573045,1.21459768
275,1,1.13205258,-0.782952268,-1.427148975,1.757667386,0.51499922,0.81268189,-0.317959245,0.918477168,-0.963649862,0.140504706,-1.293722976,-0.040578129,-0.736573045,-0.823317891
276,1,1.13205258,-0.500195942,-0.503427956,0.263475785,0.561959592,-0.740466171,1.338078489,0.918477168,-0.963649862,-0.765977267,0.611612776,1.674626436,-0.736573045,1.21459768
277,1,-0.45902624,0.065316711,1.344014083,1.757667386,0.593633085,-0.740466171,0.510059622,-0.870183334,0.449326475,0.140504706,-0.3410551,-0.762769525,1.138296382,-0.823317891
278,1,-1.254565649,0.348073038,-0.503427956,0.263475785,0.596611532,-0.740466171,-0.317959245,-0.870183334,-0.963649862,1.046986678,0.611612776,-0.6724956,-0.736573045,-0.823317891
279,1,0.33651317,-1.065708595,-0.503427956,0.263475785,-1.007502227,0.168067203,1.338078489,-0.870183334,-2.376626198,1.046986678,-1.293722976,1.223256813,-0.736573045,-0.823317891
280,1,0.33651317,-1.348464922,0.420293064,0.263475785,-1.6873871,-0.740466171,-1.145978112,-0.870183334,-0.963649862,-1.67245924,-0.3410551,-0.582221676,-0.736573045,-0.823317891
281,1,0.33651317,-0.782952268,-0.503427956,-0.234588081,-0.064975887,-0.740466171,-0.317959245,-1.764513585,-0.963649862,-0.765977267,0.611612776,0.95243504,-0.736573045,-0.823317891
282,1,1.13205258,-0.782952268,-0.503427956,-0.732651948,0.929785042,1.721215264,-1.145978112,-1.764513585,-0.963649862,1.046986678,0.611612776,-1.394686996,-0.736573045,-0.823317891
283,1,-0.45902624,0.065316711,0.420293064,-1.230715815,-0.004664151,-0.740466171,-0.317959245,-1.764513585,-2.376626198,1.046986678,-0.3410551,1.042708965,1.138296382,-0.823317891
284,1,-1.254565649,0.065316711,-0.503427956,0.263475785,0.478988611,1.312683887,-1.145978112,0.918477168,-0.963649862,-0.765977267,0.611612776,-0.582221676,-0.736573045,-0.823317891
285,1,1.13205258,-1.348464922,-0.503427956,-1.230715815,-1.709460891,-0.740466171,-1.973996978,-1.764513585,-0.963649862,1.046986678,-1.293722976,1.674626436,-0.736573045,1.21459768
286,1,-1.254565649,-1.348464922,1.344014083,0.263475785,-2.643117934,0.81268189,1.338078489,0.918477168,0.449326475,1.046986678,0.611612776,1.494078587,1.138296382,-0.823317891
287,1,1.13205258,-1.065708595,-0.503427956,0.263475785,0.181040267,-0.740466171,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.311399902,-0.736573045,-0.823317891
288,1,1.13205258,-1.065708595,-0.503427956,-1.230715815,0.081614957,0.81268189,1.338078489,-0.870183334,0.449326475,1.046986678,1.564280653,1.403804662,-0.736573045,-0.823317891
289,1,1.13205258,-0.500195942,0.420293064,0.263475785,-0.637431152,-0.740466171,-0.317959245,0.918477168,1.862302812,0.140504706,-1.293722976,-0.221125978,1.138296382,-0.823317891
290,1,1.13205258,-0.782952268,1.344014083,1.757667386,0.560814654,1.721215264,-1.145978112,-0.870183334,0.449326475,-1.67245924,-0.3410551,0.13996972,1.138296382,-0.823317891
291,1,1.13205258,-0.500195942,-0.503427956,-0.234588081,-0.083235282,0.81268189,-0.317959245,-0.870183334,-0.963649862,1.046986678,0.611612776,-1.394686996,-0.736573045,-0.823317891
292,1,1.13205258,-1.348464922,1.344014083,0.263475785,-0.297103473,1.721215264,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.130852054,1.138296382,-0.823317891
293,1,-0.45902624,-1.348464922,0.420293064,1.757667386,-0.66439286,0.168067203,1.338078489,-1.764513585,-2.376626198,-0.765977267,0.611612776,-0.401673827,1.138296382,-0.823317891
294,1,1.13205258,-0.500195942,0.420293064,-0.234588081,-1.224447248,1.312683887,0.510059622,0.024146917,-0.963649862,-0.765977267,-0.3410551,-0.491947751,1.138296382,-0.823317891
295,1,1.13205258,1.479098345,-0.503427956,-0.732651948,1.64092565,-0.740466171,-0.317959245,-1.764513585,-0.963649862,-0.765977267,-0.3410551,-0.491947751,-0.736573045,-0.823317891
296,1,1.13205258,-1.065708595,-0.503427956,-0.234588081,-0.035077414,0.168067203,-1.145978112,-0.870183334,-0.963649862,1.046986678,-0.3410551,-1.214139147,-0.736573045,-0.823317891
297,1,1.13205258,-1.348464922,0.420293064,1.757667386,-0.41303175,0.168067203,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.130852054,1.138296382,-0.823317891
298,1,-0.45902624,-0.782952268,-0.503427956,-0.234588081,-1.192245232,1.312683887,-1.145978112,-1.764513585,-0.963649862,1.046986678,-1.293722976,-1.48496092,-0.736573045,-0.823317891
299,1,1.13205258,-0.217439615,0.420293064,0.263475785,-0.023885954,-0.740466171,-1.973996978,-0.870183334,1.862302812,0.140504706,-1.293722976,-0.130852054,1.138296382,-0.823317891
300,1,-1.254565649,-0.782952268,-1.427148975,1.757667386,-2.639107557,-0.740466171,1.338078489,0.918477168,1.862302812,-1.67245924,0.611612776,0.862161116,-0.736573045,-0.823317891
301,1,0.33651317,0.348073038,-0.503427956,0.263475785,1.062037854,-0.740466171,0.510059622,0.918477168,0.449326475,-0.765977267,0.611612776,-0.943317374,-0.736573045,-0.823317891
302,1,0.33651317,0.348073038,-0.503427956,-0.234588081,0.629314612,-0.740466171,-1.145978112,-0.870183334,-0.963649862,1.046986678,0.611612776,-0.853043449,-0.736573045,-0.823317891
303,1,1.13205258,-1.065708595,1.344014083,0.263475785,0.35911934,1.721215264,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.221125978,1.138296382,-0.823317891
304,0,0.33651317,-1.065708595,-0.503427956,0.263475785,-1.569251012,-0.740466171,-0.317959245,0.024146917,-0.963649862,-0.765977267,-1.293722976,-0.6724956,-0.736573045,-0.823317891
305,1,1.13205258,0.348073038,-0.503427956,-1.230715815,-0.645741585,0.168067203,1.338078489,0.918477168,1.862302812,1.046986678,-1.293722976,0.501065418,-0.736573045,-0.823317891
306,1,-1.254565649,-1.348464922,-0.503427956,-0.234588081,-0.736703043,-0.740466171,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,0.049695795,-0.736573045,1.21459768
307,1,1.13205258,-1.348464922,-1.427148975,-1.230715815,-1.501605954,1.721215264,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.853043449,-0.736573045,-0.823317891
308,1,-1.254565649,0.065316711,-0.503427956,0.263475785,0.134325608,-0.740466171,-1.145978112,0.918477168,-0.963649862,1.046986678,-0.3410551,-0.6724956,-0.736573045,1.21459768
309,1,1.13205258,2.044610998,-2.350869994,-0.732651948,1.64092565,1.721215264,-0.317959245,-0.870183334,0.449326475,-0.765977267,-0.3410551,0.320517569,-0.736573045,-0.823317891
310,1,1.13205258,-0.782952268,1.344014083,0.263475785,-1.267628089,1.721215264,1.338078489,0.918477168,0.449326475,1.046986678,-1.293722976,2.622502643,3.013165808,-0.823317891
311,1,1.13205258,2.044610998,1.344014083,-0.732651948,0.208021765,1.721215264,1.338078489,0.918477168,0.449326475,0.140504706,0.611612776,0.230243644,1.138296382,1.21459768
312,1,1.13205258,-1.348464922,1.344014083,-1.230715815,-3.052319443,1.312683887,-0.317959245,-0.870183334,-0.963649862,-0.765977267,-1.293722976,0.501065418,1.138296382,-0.823317891
313,1,-0.45902624,0.348073038,-0.503427956,-1.230715815,-0.919782646,-0.740466171,-1.145978112,0.918477168,0.449326475,-1.67245924,-0.3410551,-0.853043449,-0.736573045,-0.823317891
314,1,-1.254565649,-1.348464922,-0.503427956,-1.230715815,-1.729843334,-0.740466171,-1.145978112,0.024146917,0.449326475,1.046986678,-1.293722976,0.501065418,-0.736573045,1.21459768
315,1,1.13205258,-0.500195942,-0.503427956,-0.732651948,-0.81202315,1.721215264,1.338078489,0.918477168,0.449326475,1.046986678,1.564280653,0.862161116,-0.736573045,-0.823317891
316,1,1.13205258,0.348073038,-1.427148975,1.757667386,-0.564835305,-0.740466171,0.510059622,0.918477168,0.449326475,1.046986678,0.611612776,0.410791493,-0.736573045,1.21459768
317,1,0.33651317,-0.782952268,-0.503427956,0.263475785,0.333193323,-0.740466171,-0.317959245,0.024146917,1.862302812,-1.67245924,0.611612776,-1.033591298,-0.736573045,-0.823317891
318,1,1.13205258,-0.500195942,1.344014083,0.263475785,-0.750636866,-0.740466171,-0.317959245,0.918477168,0.449326475,-0.765977267,-0.3410551,-0.401673827,1.138296382,-0.823317891
319,1,1.13205258,-1.348464922,-2.350869994,-1.230715815,-0.916388739,0.168067203,-0.317959245,0.918477168,0.449326475,-1.67245924,1.564280653,-0.040578129,-0.736573045,-0.823317891
320,1,1.13205258,-0.971456486,-0.503427956,-1.230715815,-0.532067525,0.81268189,-0.317959245,0.024146917,0.449326475,-0.765977267,1.564280653,0.410791493,-0.736573045,-0.823317891
321,1,1.13205258,-0.782952268,-0.503427956,0.263475785,-0.177083045,0.168067203,-0.317959245,0.918477168,-0.963649862,-0.765977267,-1.293722976,-0.6724956,-0.736573045,-0.823317891
322,1,1.13205258,-0.877204377,-0.503427956,1.757667386,-0.132523696,1.312683887,1.338078489,-1.764513585,-2.376626198,-0.765977267,-1.293722976,-0.6724956,-0.736573045,1.21459768
323,1,-1.254565649,-0.971456486,1.344014083,-0.234588081,-0.138891911,1.721215264,-1.145978112,-0.870183334,-0.963649862,0.140504706,-1.293722976,-0.762769525,1.138296382,-0.823317891
324,1,1.13205258,-0.971456486,-0.503427956,-1.230715815,-0.576228859,-0.740466171,-0.317959245,0.024146917,0.449326475,-0.765977267,-1.293722976,-0.401673827,-0.736573045,-0.823317891
325,1,1.13205258,0.348073038,1.344014083,-1.230715815,-0.82569633,1.312683887,1.338078489,0.918477168,-0.963649862,1.046986678,-1.293722976,0.13996972,1.138296382,1.21459768
326,1,1.13205258,-0.971456486,-0.503427956,-1.230715815,-0.693816922,0.168067203,-0.317959245,0.024146917,0.449326475,-0.765977267,-1.293722976,-0.040578129,-0.736573045,-0.823317891
327,1,0.33651317,-1.348464922,1.344014083,-1.230715815,-0.767750489,-0.740466171,1.338078489,-1.764513585,0.449326475,1.046986678,-1.293722976,0.95243504,1.138296382,-0.823317891
328,1,1.13205258,-0.217439615,-0.503427956,-1.230715815,0.163262264,1.721215264,0.510059622,0.918477168,0.449326475,0.140504706,-0.3410551,-0.311399902,-0.736573045,-0.823317891
329,1,1.13205258,-0.217439615,1.344014083,0.263475785,1.285251541,-0.740466171,1.338078489,0.024146917,0.449326475,1.046986678,0.611612776,-0.221125978,1.138296382,1.21459768
330,1,1.13205258,0.348073038,1.344014083,1.757667386,-0.27646857,1.721215264,-0.317959245,0.024146917,-0.963649862,-0.765977267,0.611612776,-0.221125978,1.138296382,1.21459768
331,1,1.13205258,-0.217439615,1.344014083,0.263475785,0.024518563,-0.740466171,-0.317959245,-0.870183334,-0.963649862,-0.765977267,0.611612776,-0.853043449,1.138296382,-0.823317891
332,1,1.13205258,-1.348464922,1.344014083,0.263475785,-0.569206165,-0.740466171,0.510059622,-1.764513585,-0.963649862,-0.765977267,0.611612776,-1.033591298,1.138296382,1.21459768
333,1,1.13205258,0.15956882,-0.503427956,-1.230715815,-0.829931238,1.721215264,0.510059622,0.918477168,-0.963649862,1.046986678,-0.3410551,-0.943317374,-0.736573045,-0.823317891
334,1,1.13205258,0.348073038,0.420293064,-1.230715815,-1.621337431,1.721215264,1.338078489,0.918477168,1.862302812,1.046986678,0.611612776,1.674626436,1.138296382,1.21459768
335,1,-1.254565649,0.348073038,-0.503427956,-0.234588081,-0.409912569,-0.740466171,-1.145978112,0.918477168,0.449326475,-1.67245924,-0.3410551,-1.033591298,-0.736573045,-0.823317891
336,1,-1.254565649,-1.065708595,1.344014083,1.259603519,-0.824639658,0.168067203,1.338078489,0.024146917,0.449326475,1.046986678,-1.293722976,1.132982889,1.138296382,-0.823317891
337,1,-1.254565649,-0.971456486,1.344014083,-1.230715815,-1.118194658,-0.740466171,0.510059622,0.918477168,0.449326475,0.140504706,-0.3410551,1.223256813,1.138296382,1.21459768
338,1,1.13205258,-0.971456486,-0.503427956,-0.732651948,0.255185063,0.168067203,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.311399902,-0.736573045,-0.823317891
339,1,1.13205258,-0.782952268,-0.503427956,-0.732651948,-0.698622863,1.312683887,0.510059622,0.024146917,0.449326475,-0.765977267,-0.3410551,1.76490036,-0.736573045,-0.823317891
340,1,1.13205258,0.913585691,1.344014083,0.263475785,0.360447006,1.721215264,1.338078489,0.024146917,0.449326475,-0.765977267,0.611612776,0.410791493,1.138296382,1.21459768
341,1,-1.254565649,0.348073038,-1.427148975,-0.732651948,0.586158338,-0.740466171,-0.317959245,-1.764513585,-0.963649862,1.046986678,0.611612776,-1.214139147,-0.736573045,-0.823317891
342,1,1.13205258,-0.217439615,1.344014083,-0.732651948,0.426075217,1.721215264,-1.973996978,-0.870183334,0.449326475,1.046986678,1.564280653,0.230243644,-0.736573045,1.21459768
343,1,1.13205258,-1.065708595,-0.503427956,-1.230715815,0.565388639,0.168067203,-0.317959245,-1.764513585,0.449326475,-0.765977267,-1.293722976,-0.853043449,-0.736573045,-0.823317891
344,1,1.13205258,-0.782952268,1.344014083,-1.230715815,-1.689379085,0.168067203,0.510059622,0.918477168,-0.963649862,0.140504706,0.611612776,1.403804662,1.138296382,1.21459768
345,1,1.13205258,-0.971456486,-0.503427956,0.263475785,-0.27858877,-0.740466171,-0.317959245,-1.764513585,0.449326475,1.046986678,-0.3410551,0.230243644,-0.736573045,1.21459768
346,1,1.13205258,-0.971456486,-0.503427956,1.757667386,-1.602505571,0.81268189,1.338078489,0.918477168,0.449326475,1.046986678,1.564280653,0.95243504,-0.736573045,1.21459768
347,1,0.33651317,-0.971456486,1.344014083,-1.230715815,-1.505083661,-0.740466171,1.338078489,0.918477168,0.449326475,1.046986678,1.564280653,2.487091756,1.138296382,1.21459768
348,1,-1.254565649,-0.782952268,1.344014083,-1.230715815,-0.145931522,-0.740466171,-0.317959245,0.918477168,0.449326475,-0.765977267,-0.3410551,-0.491947751,1.138296382,-0.823317891
349,1,1.13205258,-0.782952268,1.344014083,1.757667386,-1.65202091,-0.740466171,-0.317959245,0.918477168,0.449326475,-0.765977267,0.611612776,-0.311399902,1.138296382,-0.823317891
350,1,1.13205258,-0.971456486,1.344014083,-0.234588081,-0.179711466,1.721215264,-0.317959245,-0.870183334,1.862302812,-1.67245924,0.611612776,-0.853043449,1.138296382,-0.823317891
351,1,1.13205258,0.348073038,-0.503427956,-1.230715815,-0.594837646,1.312683887,0.510059622,0.918477168,-0.963649862,0.140504706,0.611612776,-0.130852054,-0.736573045,1.21459768
352,1,1.13205258,2.044610998,1.344014083,1.757667386,1.596447094,1.721215264,1.338078489,0.918477168,-2.376626198,-0.765977267,0.611612776,0.95243504,1.138296382,-0.823317891
353,0,-1.254565649,-0.782952268,1.344014083,-1.230715815,0.535379316,-0.740466171,-0.317959245,0.024146917,-0.963649862,-0.765977267,-1.293722976,-0.582221676,1.138296382,-0.823317891
354,1,1.13205258,-1.348464922,-0.503427956,0.263475785,-0.764714765,0.168067203,1.338078489,-0.870183334,0.449326475,1.046986678,1.564280653,0.591339342,-0.736573045,1.21459768
355,1,1.13205258,1.479098345,1.344014083,-0.732651948,1.64092565,1.721215264,1.338078489,-0.870183334,0.449326475,1.046986678,1.564280653,0.591339342,1.138296382,-0.823317891
356,1,-1.254565649,0.348073038,-0.503427956,-0.732651948,0.291029064,-0.740466171,-0.317959245,0.024146917,0.449326475,1.046986678,1.564280653,2.487091756,-0.736573045,1.21459768
357,1,1.13205258,-0.971456486,1.344014083,-1.230715815,-0.886218372,-0.740466171,1.338078489,0.024146917,0.449326475,1.046986678,-1.293722976,-0.311399902,1.138296382,-0.823317891
358,1,0.33651317,-0.217439615,-0.503427956,-1.230715815,-0.252667583,-0.740466171,1.338078489,0.024146917,-0.963649862,-0.765977267,0.611612776,-1.123865223,-0.736573045,-0.823317891
359,1,1.13205258,-0.500195942,1.344014083,-1.230715815,1.033468745,1.721215264,1.338078489,-1.764513585,-0.963649862,1.046986678,0.611612776,2.125996058,-0.736573045,1.21459768
360,1,1.13205258,-0.782952268,1.344014083,-1.230715815,-0.859950257,-0.740466171,1.338078489,0.918477168,0.449326475,1.046986678,-1.293722976,2.306543907,1.138296382,-0.823317891
361,1,-1.254565649,-0.782952268,-0.503427956,-0.234588081,-0.326088533,-0.740466171,-1.145978112,0.918477168,-0.963649862,-1.67245924,0.611612776,-1.214139147,-0.736573045,-0.823317891
362,1,1.13205258,-1.348464922,1.344014083,-0.234588081,-0.897314781,1.721215264,-0.317959245,-1.764513585,1.862302812,-0.765977267,-0.3410551,-0.762769525,1.138296382,-0.823317891
363,1,1.13205258,-1.065708595,-0.503427956,-0.234588081,-0.722910374,-0.740466171,-0.317959245,0.918477168,-0.963649862,-0.765977267,-1.293722976,-0.853043449,-0.736573045,-0.823317891
364,1,1.13205258,-0.782952268,-0.503427956,0.263475785,-0.048151927,1.721215264,-0.317959245,0.918477168,0.449326475,1.046986678,1.564280653,0.13996972,-0.736573045,1.21459768
365,1,1.13205258,-0.782952268,-2.350869994,-0.234588081,0.211973936,-0.740466171,1.338078489,-0.870183334,0.449326475,1.046986678,-0.3410551,-0.130852054,1.138296382,-0.823317891
366,1,0.33651317,0.348073038,-0.503427956,0.263475785,-0.856702092,0.81268189,-0.317959245,0.024146917,-0.963649862,0.140504706,0.611612776,1.945448209,-0.736573045,-0.823317891
367,1,-0.45902624,-0.782952268,-2.350869994,1.757667386,-0.701514592,-0.740466171,-0.317959245,-0.870183334,0.449326475,-0.765977267,-1.293722976,-0.401673827,-0.736573045,1.21459768
368,1,-1.254565649,-0.500195942,-0.503427956,-1.230715815,-0.70828594,-0.740466171,-0.317959245,-0.870183334,-0.963649862,1.046986678,0.611612776,-0.6724956,-0.736573045,-0.823317891
369,1,-1.254565649,0.348073038,-0.503427956,-0.234588081,0.335447872,-0.740466171,-0.317959245,-0.870183334,-2.376626198,-0.765977267,-1.293722976,-1.033591298,-0.736573045,-0.823317891
370,1,-1.254565649,0.348073038,-0.503427956,1.757667386,1.392591572,-0.740466171,-0.317959245,-0.870183334,1.862302812,-0.765977267,0.611612776,-1.304413072,-0.736573045,-0.823317891
371,1,1.13205258,0.348073038,1.344014083,0.263475785,0.11962334,1.312683887,1.338078489,-0.870183334,0.449326475,-0.765977267,0.611612776,-0.130852054,-0.736573045,-0.823317891
372,1,-0.45902624,0.348073038,1.344014083,-0.732651948,1.619273843,1.312683887,1.338078489,-0.870183334,-0.963649862,1.046986678,1.564280653,-0.582221676,-0.736573045,-0.823317891
373,1,-1.254565649,-1.348464922,-0.503427956,0.761539652,-2.623183145,-0.740466171,-1.145978112,0.918477168,-0.963649862,-1.67245924,-1.293722976,-0.762769525,-0.736573045,-0.823317891
374,1,1.13205258,0.065316711,0.420293064,-0.234588081,-0.537189243,0.168067203,0.510059622,0.918477168,0.449326475,0.140504706,-1.293722976,-0.130852054,1.138296382,-0.823317891
375,1,-1.254565649,0.630829365,-0.503427956,0.263475785,0.5027028,-0.740466171,-0.317959245,0.024146917,0.449326475,-0.765977267,0.611612776,-0.762769525,-0.736573045,-0.823317891
376,0,-1.254565649,-0.782952268,-2.350869994,1.259603519,-1.029423445,-0.740466171,0.510059622,0.918477168,0.449326475,0.140504706,-1.293722976,-0.6724956,1.138296382,-0.823317891
377,1,-0.45902624,0.630829365,0.420293064,-0.732651948,1.261497548,-0.740466171,1.338078489,-1.764513585,0.449326475,-0.765977267,0.611612776,-0.491947751,1.138296382,1.21459768
378,1,-0.45902624,-0.500195942,-0.503427956,1.259603519,-0.604687567,0.168067203,-0.317959245,0.918477168,0.449326475,-0.765977267,-1.293722976,-1.214139147,-0.736573045,-0.823317891
379,1,1.13205258,0.913585691,1.344014083,0.263475785,1.428186266,1.721215264,0.510059622,-0.870183334,0.449326475,0.140504706,-0.3410551,0.049695795,1.138296382,-0.823317891
380,1,-1.254565649,-0.217439615,-0.503427956,-0.234588081,0.592887454,-0.740466171,-1.145978112,-1.764513585,-0.963649862,1.046986678,0.611612776,-1.214139147,-0.736573045,-0.823317891
381,1,-1.254565649,0.065316711,-0.503427956,-0.234588081,0.573734578,-0.740466171,0.510059622,-1.764513585,-0.963649862,1.046986678,0.611612776,-0.853043449,-0.736573045,-0.823317891
382,1,1.13205258,2.044610998,1.344014083,-1.230715815,1.64092565,1.721215264,1.338078489,-0.870183334,0.449326475,1.046986678,1.564280653,2.487091756,-0.736573045,1.21459768
383,1,-0.45902624,-1.065708595,-0.503427956,-1.230715815,-2.91812164,-0.740466171,-0.317959245,0.918477168,1.862302812,1.046986678,-1.293722976,-1.214139147,-0.736573045,-0.823317891
384,1,1.13205258,2.044610998,1.344014083,-0.234588081,0.731406658,0.81268189,-0.317959245,0.918477168,0.449326475,1.046986678,-1.293722976,0.049695795,1.138296382,1.21459768
385,1,-0.45902624,-1.065708595,-0.503427956,0.263475785,-2.230508624,-0.740466171,-0.317959245,0.918477168,0.449326475,0.140504706,-1.293722976,-1.033591298,-0.736573045,-0.823317891
386,0,-0.45902624,-1.065708595,-0.503427956,-0.234588081,-1.285291322,-0.740466171,-0.317959245,0.918477168,-0.963649862,-1.67245924,-0.3410551,-0.491947751,-0.736573045,-0.823317891
387,1,1.13205258,0.348073038,-0.503427956,-1.230715815,1.553669463,-0.740466171,-0.317959245,-1.764513585,0.449326475,1.046986678,-0.3410551,0.681613267,-0.736573045,-0.823317891
388,1,0.33651317,-0.971456486,-0.503427956,0.761539652,-0.892865359,-0.740466171,-0.317959245,-0.870183334,0.449326475,-0.765977267,0.611612776,0.13996972,-0.736573045,1.21459768
389,1,-1.254565649,0.348073038,-0.503427956,-0.732651948,0.237871236,1.721215264,1.338078489,-0.870183334,-0.963649862,1.046986678,-1.293722976,-0.853043449,-0.736573045,-0.823317891
390,1,1.13205258,-0.500195942,-0.503427956,-0.732651948,0.339047403,-0.740466171,0.510059622,-0.870183334,0.449326475,-0.765977267,0.611612776,-0.221125978,-0.736573045,-0.823317891
391,1,0.33651317,-0.782952268,1.344014083,-1.230715815,-0.635591257,0.81268189,-1.973996978,-0.870183334,0.449326475,1.046986678,1.564280653,2.622502643,2.468537409,-0.823317891
392,1,0.33651317,-1.348464922,1.344014083,1.757667386,-1.106451705,-0.740466171,-0.317959245,-0.870183334,-0.963649862,1.046986678,-0.3410551,1.313530738,-0.736573045,-0.823317891
393,1,1.13205258,-0.500195942,1.344014083,0.263475785,-0.643890433,-0.740466171,-0.317959245,0.918477168,0.449326475,1.046986678,1.564280653,-0.040578129,1.138296382,1.21459768
394,1,1.13205258,0.348073038,-0.503427956,-0.234588081,1.153734254,0.168067203,-0.317959245,0.918477168,0.449326475,-1.67245924,0.611612776,-0.943317374,-0.736573045,-0.823317891
395,1,-0.45902624,-1.065708595,-0.503427956,0.263475785,-0.914130825,-0.740466171,1.338078489,0.918477168,-0.963649862,1.046986678,-1.293722976,-0.943317374,-0.736573045,-0.823317891
